incident_id,date,title,deployer_developer_countries
1303,2025-12-04,USGS ShakeAlert System Reportedly Generated False Earthquake Alert Affecting Nevada and California,USA
1304,2025-06-01,Whirlpool Reportedly Used AI-Altered Footage of North Carolina State Senator DeAndrea Salvador in Brazilian Advertisement,"BRA, USA"
1305,2025-12-05,UK Facial Recognition System Reportedly Exhibits Higher False Positive Rates for Black and Asian Subjects,GBR
1306,2025-12-15,"Florida Couple Reportedly Loses $45,000 in Alleged AI-Generated Elon Musk Impersonation Scam",USA
1307,2025-12-15,Grok AI Reportedly Generated Fabricated Civilian Hero Identity During Bondi Beach Shooting,USA
1308,2025-04-18,Springer Nature Book 'Mastering Machine Learning: From Basics to Advanced' Reportedly Published With Numerous Purportedly Nonexistent or Incorrect Citations,GBR
1309,2025-06-17,"Springer Nature Book 'Social, Ethical and Legal Aspects of Generative AI: Tools, Techniques and Systems' Reportedly Published With Numerous Purportedly Fabricated or Unverifiable Citations",GBR
1310,2025-12-12,Canada Revenue Agency (CRA) AI Chatbot 'Charlie' Reportedly Gave Incorrect Tax Filing Guidance at Scale,CAN
1311,2023-09-17,"Peppermill Casino Facial Recognition System Reportedly Misidentified Individual, Leading to Wrongful Arrest in Reno",Unknown
1312,2025-12-09,"ZeroEyes AI Surveillance System Reportedly Flagged Clarinet as Gun, Triggering School Lockdown in Florida",USA
1313,2025-12-18,Anthropic Claude AI Agent Reportedly Caused Financial Losses While Operating Office Vending Machine at Wall Street Journal Headquarters,USA
1314,2025-12-02,"Purported Deepfake Impersonating Doctor Allegedly Used in $200,000 Investment Scam Targeting Florida Grandmother",USA
1315,2025-08-26,Purportedly AI-Generated Nude Images of Middle School Students Reportedly Circulated at Louisiana School,USA
1316,2025-12-19,"Google AI-Generated Search Summary Reportedly Falsely Implicated Canadian Musician in Sexual Offenses, Leading to Concert Cancellation",USA
1317,2025-12-27,Purported Deepfake Impersonation of Elon Musk Used to Promote Fraudulent '17-Hour' Diabetes Treatment Claims,Unknown
1318,2025-12-23,"School's Suspected AI-Cheating Allegation Precedes Student's Reported Suicide in Greater Noida, India",IND
1319,2025-12-26,"Purported Deepfake Investment Video Reportedly Used in Scam That Defrauded Turkish Couple of 1.5 Million Lira (~$35,000 USD)",TUR
1320,2025-12-25,Purportedly AI-Manipulated Image Reported to Falsely Depict Taiwanese Politician Kao Chia-yu Posing With PRC Flag,"CHN, TWN, USA"
1321,2025-11-27,Shilpa Shetty Alleges AI-Enabled Impersonation and Misuse of Likeness in Mumbai High Court Filing,IND
1322,2025-12-26,Senior Kerala Congress Leader N. Subrahmanian Reportedly Booked for Sharing Purportedly AI-Generated Defamatory Image of Chief Minister Pinarayi Vijayan,IND
1323,2025-12-28,Madhya Pradesh Congress Alleges AI-Generated Images Were Submitted in National Water Award Process,IND
1324,2024-09-18,Pieces Technologies' Clinical AI Systems Allegedly Marketed With Misleading Performance Claims,USA
1325,2025-12-21,Reported AI-Generated Deepfake Videos Impersonating Elon Musk and Dragon’s Den Allegedly Used in Cryptocurrency Investment Scam Targeting Canadian Victims,CAN
1326,2025-12-20,Waymo Robotaxis Allegedly Contributed to Traffic Gridlock During San Francisco PG&E Power Outage,USA
1327,2025-12-31,Reported AI-Generated Deepfake Romance Scam Allegedly Used to Steal One Bitcoin From Recently Divorced Investor,Unknown
1328,2026-01-03,"Purported Deepfake Impersonating Elon Musk Allegedly Defrauded Elderly U.S. Woman of $50,000 via Gift Card–to-Crypto Scam",USA
1329,2025-12-25,Grok Reportedly Generated and Distributed Nonconsensual Sexualized Images of Adults and Minors in X Replies,USA
1330,2025-12-13,Purportedly AI-Generated 'Eric Langford' Missing Boy Scout Hoax Circulating Across Multiple Social Media Platforms,USA
1331,2026-01-05,Purported Deepfake Videos Reportedly Impersonated Yanis Varoufakis on YouTube and Social Media,Unknown
1332,2026-01-03,National Weather Service Reportedly Published AI-Generated Forecast Map With Fabricated Idaho Town Names,USA
1333,2026-01-03,Purportedly AI-Generated Images and Videos Reportedly Spread Misinformation About Nicolás Maduro's Capture on X,USA
1334,2026-01-07,"Grok Reportedly Generated False 'Unmasked' Images of ICE Agent, Purportedly Triggering Online Misidentification and Harassment in Minneapolis",USA
1335,2023-12-01,OpenDream AI Platform Reportedly Commercialized AI-Generated CSAM and Non-consensual Deepfake Sexual Images,Unknown
1336,2020-02-07,BJP Used Deepfake Videos of Manoj Tiwari to Target Haryanvi Voters in 2020 Delhi Election,"GBR, IND"
1337,2025-12-08,Waymo Robotaxi Reportedly Transported Undetected Person Trapped in Trunk in Los Angeles,USA
1338,2025-12-24,Purported Deepfake Endorsements Reportedly Used to Promote Fraudulent Health and Investment Products in Montenegro and Bosnia and Herzegovina,Unknown
1339,2026-01-06,"Purportedly AI-Cloned Voice Allegedly Used to Defraud Play School Owner of ₹97,500 (~$1.080 USD) in Indore, India",IND
1340,2025-12-09,Purported AI-Generated Image Depicting JD Vance and Usha Vance in Public Altercation Circulated on Social Media,USA
1341,2025-12-03,Purported Deepfake Advertisement Falsely Depicting Physician Endorsement Used to Sell Lipedema Cream to U.S. Patient Beth Holland,USA
1342,2024-12-01,Purported Deepfake Nude Images of Students Circulated Without Consent at Valencia Educational Institute,ESP
1343,2026-01-14,ICE AI Resume Screening Error Allegedly Routed Inexperienced Recruits Into Inadequate Training Pathways,USA
1344,2026-01-15,Purported AI-Generated Images Depict Kate Garraway With Fictitious Partner,Unknown
1345,2025-12-30,Purported Deepfake Video Allegedly Used to Harass Washington State Patrol Trooper,USA
1346,2025-12-23,Purported AI-Generated Videos Depicted George Will Reportedly Commenting on Trump and Supreme Court Rulings,USA
1347,2026-01-11,"Automated Shuttle Bus Was Reportedly Rear-Ended During U.S. Department of Transportation Demonstration Ride in Washington, D.C.",USA
1348,2025-10-07,"Purported Deepfake Explicit Images of Middle School Students Allegedly Created and Circulated Using Mobile App in Goffstown, New Hampshire",USA
1349,2025-10-24,AI Training Dataset for Detecting Nudity Allegedly Found to Contain CSAM Images of Identified Victims,CAN
1350,2025-03-25,Reported Use of AI Apps to Create Sexualized Deepfake Images of High School Students at Cascade High School in Iowa,USA
1351,2025-03-15,"Alleged Use of AI to Create Sexualized Deepfake Images of Middle School Students Under Investigation in Bucks County, Pennsylvania",USA
1352,2025-04-08,Malaysian Teenager Allegedly Arrested for Creating and Selling AI-Generated Deepfake Images of Schoolmates and Alumni in Johor,Unknown
1353,2025-10-15,ICE Facial Recognition App Mobile Fortify Reportedly Misidentified Woman Twice During Immigration Enforcement in Oregon,USA
1354,2024-10-10,"Purportedly AI-Altered Fake Nude Images of High School Girls and Women Reportedly Created and Disseminated in Pensacola, Florida",USA
1355,2026-01-05,Reported AI Impersonations of Pastors Used in Online Donation and Influence Scams,USA
1356,2025-07-09,Urban VPN Proxy Browser Extension Reportedly Harvested and Sold Private AI Chatbot Conversations via Silent Update,USA
1357,2026-01-22,White House Reportedly Shares Purportedly AI-Altered Arrest Photo Depicting Minnesota Protester Nekima Levy Armstrong as Crying,USA
1358,2026-01-24,Purportedly AI-Altered Images Reportedly Distort Evidence After Minneapolis Shooting of ICU Nurse Alex Pretti,USA
1359,2025-03-04,Reported Deepfake Influencers on TikTok Allegedly Used to Promote Fraudulent Wellness Products,Unknown
1360,2025-07-15,CISA Acting Director Reportedly Uploaded Sensitive Government Documents to Public ChatGPT Instance,USA
1361,2026-01-23,"Waymo Autonomous Vehicle Reportedly Struck Child Near Elementary School in Santa Monica, California",USA
1362,2026-01-10,Border Patrol Agent Allegedly Claimed Facial Recognition Identified Minneapolis ICE Observer and Global Entry Was Reportedly Revoked Three Days Later,"JPN, USA"
1363,2026-02-05,Trump Reportedly Posted Purportedly AI-Generated Racist Video Depicting Barack and Michelle Obama as Apes on Truth Social,USA
1364,2026-01-31,Moltbook Database Exposure Allegedly Revealed Users' Private Communications and API Authentication Tokens,USA
1365,2024-09-01,AkiraBot Reportedly Used OpenAI to Spam Website Chats and Contact Forms at Scale,USA
1366,2025-09-04,Philippines Senate Hearing Featured Reports of Purported AI-Generated Deepfake Pornography Targeting Actress Angel Aquino and Content Creator Queen Hera's Daughter,PHL
1367,2026-01-18,"Spokane Transit Authority Onboard Navigation System Reportedly Routed Double-Decker Bus to Low Bridge, Injuring Seven",USA
1368,2026-02-01,Malicious OpenClaw Skills Reportedly Delivered AMOS Stealer and Exfiltrated Credentials via ClawHub,Unknown
1369,2026-02-07,Purportedly AI-Generated Image Reportedly Circulated Ahead of Thai Election Depicting PM Anutin Charnvirakul Dining with Benjamin Mauerberger,"THA, USA"
1370,2025-05-31,California Teen Reportedly Died of Overdose After Repeatedly Seeking Drug-Use Guidance Allegedly from ChatGPT,USA
1371,2026-01-09,Purported Deepfake Reportedly Impersonated Consumer Adviser Clark Howard to Promote Auto-Insurance Quote Site,Unknown
1372,2025-08-26,Houston Gun Store Co-Owner Allegedly Used AI to Create Sexually Explicit Deepfake Images of a Social Media Influencer,USA
1373,2026-02-11,AI Coding Agent 'MJ Rathbun' Allegedly Published Personalized Accusatory Blog Post Targeting Matplotlib Maintainer After Pull Request Closure,USA
1374,2026-02-17,"Purportedly AI-Generated Sepsis Alert Reportedly Prompted Potentially Inappropriate IV Fluid Administration for a Dialysis Patient, Averted by Clinician Intervention",USA
1375,2026-02-10,OpenAI Allegedly Did Not Alert RCMP After ChatGPT Flagged Violent Chats Before British Columbia School Shooting,USA
1376,2026-02-15,Amazon Delivery Van Reportedly Became Stranded on Essex Mudflats After GPS Routed It Onto the Broomway,"GBR, USA"
1377,2026-02-13,"Seedance 2.0 Reportedly Generated Viral Tom Cruise–Brad Pitt Fight Video, Prompting Hollywood IP and Likeness Complaints",CHN
1378,2025-12-09,"Purportedly AI-Generated Video Allegedly Depicted Radnor High School Students Inappropriately, Prompting Police Investigation",USA
1379,2024-11-23,Florida Woman Reportedly Jailed After Ex-Boyfriend Allegedly Submitted AI-Fabricated Text Screenshot as Bond-Violation Evidence,USA
1380,2026-01-09,Purported AI Voice Clone Allegedly Narrated Shaun Rein's 'The Split' in Unauthorized YouTube 'Podcast' Videos,"CHN, USA"
1381,2025-12-13,"Purportedly AI-Generated TikTok Videos Reportedly Urged 'Polexit' Campaign, Prompting Polish Government Complaint to EU",Unknown
1382,2026-01-02,Tencent's WeChat-Integrated Yuanbao Chatbot Reportedly Insulted User During Coding Debug Request,CHN
1383,2025-01-15,"User Reportedly Developed Emotional Dependence on Customized ChatGPT ""Boyfriend,"" Citing Grief After Context Resets",USA
1384,2025-10-23,"Purported Deepfake Video Impersonating Elton John Reportedly Induced Northeast Ohio Man to Authorize $20,000 in Scam Charges",USA
1385,2026-01-07,X Users Reportedly Prompted Grok to Sexualize Images of Renée Good After Her Killing in Minneapolis,USA
1386,2026-01-23,"NPR Host David Greene Alleged Google's NotebookLM Replicated His Voice Without Consent, Prompting Lawsuit",USA
1387,2025-11-02,Lawsuit Alleged ChatGPT (GPT-4o) Encouraged Colorado Man's Suicide After Prolonged 'AI Companion' Chats,USA
1388,2025-12-19,Purported Deepfake Impersonating Sudha Murty Reportedly Promoted Quantum AI India Investment Scam via Spoofed News Link,IND
1389,2026-02-08,"DJI Romo Cloud Authorization Bug Reportedly Exposed Camera, Microphone, and Home-Mapping Data From Nearly 7,000 Robot Vacuums",CHN
1390,2026-01-21,DHS Agents Reportedly Threatened Legal Observers With 'Domestic Terrorist' Database While Using Purportedly AI-Enabled Surveillance During ICE Operations,USA
1391,2025-07-12,Azerbaijani Media Agency Reportedly Warned Purported Deepfake Videos Attributed to Defense and Foreign Ministers Claimed Belarusian Plane Was Downed in Russian Airspace,RUS
1392,2026-02-13,Ars Technica Retracted Article After Purportedly AI-Generated Text Was Presented as Direct Quotes From Matplotlib Maintainer,USA
1393,2026-02-12,Woolworths' Olive Chatbot Reportedly Generated 'Angry Mother' Anecdotes During Support Calls After Gemini Upgrade,USA
1394,2026-02-16,"Purported Deepfake TikTok Account Using Grainville School Branding in Jersey Reportedly Targeted Staff, Prompting Police Probe",CHN
1395,2026-02-23,"Anthropic Said DeepSeek, Moonshot, and MiniMax Used Fraudulent Accounts and Proxies to Illicitly Distill Claude Capabilities at Scale","CHN, USA"
1396,2021-04-22,Betfair's Machine-Learning Risk System Reportedly Failed to Flag Luke Ashton Before Gambling-Related Suicide in England,"GBR, IRL"
1397,2025-08-11,Deepfakes Reportedly Impersonated David Taylor-Robinson and Other UK Health Experts to Promote Wellness Nest Supplements,GBR
1398,2025-05-08,"Purported Deepfake Video Reportedly Misrepresented CBS Anchor Doug Dunbar and Frisco, Texas, Stabbing Suspect Amid Online Misinformation Campaign",USA
1399,2026-01-28,South Korean Woman Allegedly Used ChatGPT to Assess Lethality of Drug-and-Alcohol Mixtures Before Two Fatal Motel Poisonings,"KOR, USA"
1400,2025-10-24,West Midlands Police Reportedly Relied on Erroneous Copilot-Generated Intelligence in Maccabi Tel Aviv Away-Fan Ban Decision,"ISR, USA"
1401,2026-02-27,Washington State DOL's AI Phone System Reportedly Failed to Provide Spanish-Language Service to Callers Requesting Spanish,USA
1402,2025-04-02,DOGE Reportedly Relied on Unvetted ChatGPT Outputs in Canceling National Endowment for the Humanities Grants,USA
1403,2026-02-05,NZ News Hub Reportedly Used AI-Rewritten News Posts and Synthetic Images to Mislead New Zealand Facebook Users,NZL
1404,2026-03-10,Purported AI-Generated Nude Images Reportedly Used to Extort Wichita Man in Kansas,USA
1405,2026-01-09,Purported AI-Generated Doctor Deepfakes Reportedly Used Guy's and St Thomas' Branding to Market Weight Loss Patches,Unknown
1406,2026-02-28,Purported AI-Generated War Footage Reportedly Circulated Widely Online During the Opening Phase of the War in Iran,IRN
1407,2026-03-11,Grammarly's AI Expert Review Allegedly Used Journalists' and Authors' Names Without Consent,USA
1408,2025-08-12,Purported Oprah Deepfake Reportedly Induced Utah Woman to Buy Misrepresented Weight Loss Supplements,USA
1409,2026-01-21,Purportedly AI-Generated Tasmania Tours Content Reportedly Misled Tourists Into Traveling to Nonexistent Weldborough Hot Springs,AUS
1410,2026-01-17,Purportedly AI-Generated Explicit Images of Royal School Armagh Girls Reportedly Circulated Among Pupils,IRL
1411,2026-03-09,Purported Deepfake Scam Ad Reportedly Used Lara Lewington and Martin Lewis to Promote Quantum AI Scheme,Unknown
1412,2026-02-28,CodeWall's Autonomous Agent Reportedly Obtained Unauthorized Access to McKinsey’s Lilli AI Platform Database,USA
1413,2026-03-05,Purported AI-Generated Inland Revenue Scam Ads Reportedly Impersonated New Zealand Commissioner Peter Mersi in  Alleged Fake Crypto Tax Webinar,NZL
1414,2026-03-05,Purported Gemini-Generated AI Images Reportedly Claimed U.S. Delta Force Soldiers Were Captured by the IRGC,"IRN, USA"
1415,2026-03-04,Nippon Life Alleged ChatGPT Practiced Law Without a License in Illinois Disability Case,USA
1416,2025-07-14,Purported Facial Recognition Error Reportedly Led to Arrest and Monthslong Jailing of Tennessee Woman in North Dakota Fraud Case,USA
1417,2026-03-14,Purported Deepfake of Ashley James Reportedly Used to Promote Weight Loss Pills,GBR
1418,2026-02-27,Meta AI Smart Glasses Reportedly Exposed Intimate User Imagery and Video to Human Reviewers in Kenya,"SWE, USA"
1419,2025-02-16,Purported Deepfake Images of Gráinne Seoige Reportedly Circulated During Ireland's 2024 General Election Campaign,IRL
1420,2025-10-28,Balázs Orbán Allegedly Published Purported Deepfake of Péter Magyar Claiming He Would Cut Pensions,Unknown
1421,2026-03-19,Purported Deepfake Applicant Reportedly Impersonated Tokyo IT Executive Kenbun Yoshii During Online Job Interview,JPN
1422,2025-11-27,Unlabeled Purportedly AI-Generated 'Jessica Foster' Account Reportedly Posed as Pro-Trump Army Service Member to Attract Followers and Funnel Users to Paid Adult Content,Unknown
1423,2026-02-15,"KPMG Australia Partner Reportedly Used AI to Cheat on Internal AI Training Test and Was Fined A$10,000",AUS
1424,2026-02-26,"Claude Code Agent Reportedly Deleted DataTalks.Club Production Infrastructure, Database, and Snapshots via Terraform",USA
1425,2025-11-05,'Citizens Against Mamdani' Accounts Reportedly Posted AI-Generated Videos of Fictional New Yorkers to Simulate Political Opposition,USA
1426,2026-01-05,"Perplexity AI Reportedly Misstated CLL Research, Allegedly Contributing to Delayed Treatment and Prolonged Suffering",USA
1427,2025-04-03,Baltimore Lawsuit Alleged DraftKings and FanDuel Used Machine-Learning-Driven Targeting to Exploit Vulnerable Gamblers,USA
1428,2017-07-28,UK High Court Found Sky Betting & Gaming Unlawfully Used Automated Profiling and Targeted Marketing to Exploit a Recovering Problem Gambler,GBR
1429,2026-02-26,Bank of Italy Warned That Purported Deepfakes of Governor Fabio Panetta Were Used in Allegedly Fraudulent Investment Promotions,ITA
1430,2025-12-01,Anthropic's Claude Was Reportedly Jailbroken To Allegedly Help Steal Sensitive Mexican Government Data,"MEX, USA"
1431,2025-09-29,"Google Gemini Reportedly Reinforced Delusions,  Allegedly Contributing to Florida User's Near-Harm Episode and Suicide",USA
1432,2025-12-02,Purported Pornographic Deepfakes and Fake Accounts Reportedly Impersonated German TV Presenter and Actor Collien Fernandes,DEU
1433,2025-11-27,Google Antigravity Reportedly Deleted User's Entire D: Drive While Clearing Project Cache,USA
1434,2026-03-02,DOJ Attorney Reportedly Used AI to File Brief With Purportedly Fabricated Quotes and Misstated Case Holdings,USA
1435,2025-09-18,Purportedly AI-Edited Obscene Clip Reportedly Impersonated Thai Actor Khunnapat Pichetworawut in Paid Scam,THA
1436,2022-06-23,"Acclarent TruDi Navigation System Was Alleged to Have Misguided Sinus Surgery, Reportedly Contributing to Patient's Stroke",USA
1437,2026-03-10,Grok Allegedly Generated Publicly Visible Sexist Abuse Targeting Swiss Finance Minister Karin Keller-Sutter After X User Prompt,"CHE, USA"
1438,2025-04-08,"Jiushi Autonomous Delivery Vehicle Reportedly Dragged Fallen Electric Scooter During Delivery Run in Xianyang, Shaanxi",Unknown
1439,2026-01-08,"Former New Orleans Isidore Newman School Teacher Allegedly Used AI to Create Fake Nude Images from Social Media Photos of Girls, Including Students",USA
1440,2026-01-15,Coco Robotics Delivery Robot Reportedly Became Stuck on Railroad Tracks and Was Struck by Train in Miami,USA
1441,2026-02-07,Claude Cowork Allegedly Deleted Folder Containing 15 Years of Family Photos While Organizing User's Wife's Desktop,USA
1442,2025-12-15,Kiro AI Coding Tool Was Reportedly Implicated in 13-Hour AWS Cost Explorer Outage in Mainland China,USA
1443,2026-02-19,"Grok Reportedly Disclosed Adult Performer Siri Dahl's Legal Name and Birthdate, Allegedly Contributing to Doxxing and Harassment",USA
1444,2026-03-19,Hachette Reportedly Canceled Publication of Mia Ballard's Shy Girl After Generative AI Authorship Allegations,"GBR, USA"
1445,2026-01-17,Lower Saxony CDU Employee Allegedly Shared Sexualized Purported Deepfake of Colleague in Internal WhatsApp Group,Unknown
1446,2026-04-02,KBS AI Translation Subtitles Reportedly Broadcast Profanity During Artemis II Launch Livestream,KOR
1447,2026-03-13,Sixth Circuit Sanctioned Lawyers in Whiting v. City of Athens over Alleged Fake Appellate Citations in Briefs Reportedly Bearing Hallmarks of Hallucinations,USA
1448,2024-12-01,Ohio Man Pleaded Guilty after Prosecutors Alleged He Used AI to Create and Distribute Nonconsensual Intimate-Image Forgeries Including CSAM in Harassment Campaign,USA
1449,2025-07-01,Delaware Court Found Krafton Followed Most of ChatGPT's Recommendations in Campaign that Wrongfully Terminated Unknown Worlds Executives and Seized Operational Control,USA
1450,2026-03-24,Florida Man Allegedly Used Purported Deepfake Video to Report Break-In of Deputy's Patrol Vehicle in Lake Mary,USA
1451,2025-06-30,Purportedly AI-Generated Facebook Video Allegedly Misused Skënder Brataj and Blendi Fevziu to Promote Purported Miracle Cream in Albania,Unknown
1452,2026-03-25,Purported AI-Generated Impersonations of Albanian Cardiologist Spiro Qirko and Journalist Ilir Topi Were Reportedly Used on Facebook to Promote Hypertension Product in Kosovo,Unknown
1453,2025-12-18,"Attorney in Fletcher v. Experian Information Solutions, Inc. Reportedly Submitted Reply Brief with Purportedly AI-Generated Material Misrepresentations",Unknown
1454,2026-04-16,Purported Deepfake Video Reportedly Portrayed Nirmala Sitharaman Endorsing Investment Scheme,IND
1455,2025-07-15,Purported Deepfake Videos Allegedly Impersonated Optometrist Joseph Allen to Promote Myopia-Reversal Eyedrops on TikTok,Unknown
1456,2023-12-03,Video with Reportedly AI-Generated Audio Purported to Show Croatian Footballer Luka Modrić Endorsing Immediate Matrix on Facebook Page Presented as N1 HR,Unknown
1457,2024-08-27,Video with Reportedly AI-Generated Media Purported to Show Croatian Immunologist Stipan Jonjić Promoting Anti-Parasite Product on Facebook,Unknown
1458,2024-09-03,Video with Reportedly AI-Generated Media Purported to Show Croatian Neurosurgeon Josip Paladino Endorsing Steplex in Fake TV Segment on Facebook,Unknown
1459,2024-10-17,Video with Reportedly AI-Generated Media Purported to Show Croatian Physician Alemka Markotić Endorsing Hondrosol After False Murder Claim on Facebook,Unknown
1460,2026-03-31,"Baidu Apollo Go Robotaxis Stopped in Traffic During Reported System Failure in Wuhan, Stranding Some Passengers",CHN
1461,2024-01-17,Purportedly AI-Manipulated Medical Scam Advertisement Reportedly Used Bulgarian TV Host and Physician's Likenesses,Unknown
1462,2024-05-04,Purported Deepfake Facebook Advertisement Reportedly Used Bulgarian Actor and TV Host Mihail Bilalov's Likeness to Market Joint-Pain Product,Unknown
1463,2024-05-04,"Purported Deepfake Facebook Advertisement Reportedly Used Bulgarian Actor, Director, and Playwright Kamen Donev's Likeness to Market Joint-Pain Product",Unknown
1464,2024-08-28,Purportedly AI-Manipulated Video Reportedly Misrepresented Bulgarian DPS Figure Ahmed Dogan and Spread via TikTok and Facebook,Unknown
1465,2025-06-12,Purportedly AI-Generated Video Reportedly Depicted Bulgarian Politician Kostadin Kostadinov Falling During Protest,Unknown
1466,2026-02-22,Network of Allegedly Fake Facebook Profiles with Purportedly AI-Generated Images Amplified Posts by Bulgaria's 'There Is Such a People' (ITN) Party,Unknown
1467,2026-04-10,South Africa Draft National AI Policy Reportedly Included Fictitious References Believed to Be AI Hallucinations,Unknown
1468,2026-04-21,Purportedly AI-Enhanced Images of Iranian Women Protesters Were Reportedly Spread With Unverified Execution Claims,"IRN, USA"
